Session,Event-ID-VP1,Event-ID-VP2,Bedingung,Block,Runde im Block,Spieler 1,VP,Karte1 VP1,Karte2 VP1,Karte1 VP2,Karte2 VP2,Aktion,Zeit,time_utc_ns,event_timestamp_unix_ns,Gewinner,Punktestand VP1,Punktestand VP2
11,c1df38bc-8942-458c-a59f-293780fca4d1,,no_pay,1,6,VP2,VP1,10,11,9,10,Karte 1,16:21:14.058,1765815674058954300,1765815674058954300,,,
11,,20ee28a9-1a77-41a2-bd54-4e780bbf9281,no_pay,1,6,VP2,VP2,10,11,9,10,Karte 2,16:21:14.631,1765815674631142500,1765815674631142500,,,
11,9c6698d6-2e0a-41c4-a6dd-e247eda8153e,,no_pay,1,6,VP2,VP1,10,11,9,10,Karte 2,16:21:15.949,1765815675949531600,1765815675949531600,,,
11,,a708f3d2-67a3-4f40-9212-d3dfc1d1ba75,no_pay,1,6,VP2,VP2,10,11,9,10,Hoch,16:21:20.486,1765815680486231200,1765815680486231200,,,
11,801ea270-702d-474f-8851-8617befc4fa8,,no_pay,1,6,VP2,VP1,10,11,9,10,Bluff,16:21:22.460,1765815682460361000,1765815682460361000,,,
11,,,no_pay,1,6,VP2,,10,11,9,10,Showdown,16:21:22.661,1765815682661421600,1765815682661421600,VP2,,
11,c7409a6a-d6f6-40bc-9208-1a7cef13be2a,,no_pay,1,6,VP2,VP1,10,11,9,10,Nächste Runde,16:21:25.761,1765815685761498600,1765815685761498600,,,
11,,c2e12f31-7572-4a1e-8e04-c41e3959e904,no_pay,1,6,VP2,VP2,10,11,9,10,Nächste Runde,16:21:28.192,1765815688192333800,1765815688192333800,,,
11,ceef1481-786e-4271-8b05-6083c347bd8f,,no_pay,1,7,VP1,VP1,10,7,8,7,Karte 1,16:21:29.607,1765815689607552200,1765815689607552200,,,
11,,908a8e7f-04de-4523-9c3e-a6e2600af66c,no_pay,1,7,VP1,VP2,10,7,8,7,Karte 1,16:21:30.416,1765815690416135900,1765815690416135900,,,
11,0ac1820a-ff1f-48ba-a1f9-d77f992c620e,,no_pay,1,7,VP1,VP1,10,7,8,7,Karte 2,16:21:31.366,1765815691366441500,1765815691366441500,,,
11,,08563d77-06fd-4831-ad80-a98f430c848b,no_pay,1,7,VP1,VP2,10,7,8,7,Karte 2,16:21:31.926,1765815691926667000,1765815691926667000,,,
11,9925eac1-3b7d-46d9-b5bf-7786caa96454,,no_pay,1,7,VP1,VP1,10,7,8,7,Mittel,16:21:35.194,1765815695194833400,1765815695194833400,,,
11,,4187789f-eaaf-4fda-96a0-b02c5334a81f,no_pay,1,7,VP1,VP2,10,7,8,7,Bluff,16:21:38.777,1765815698777594300,1765815698777594300,,,
11,,,no_pay,1,7,VP1,,10,7,8,7,Showdown,16:21:38.978,1765815698978292200,1765815698978292200,VP1,,
11,771d69d2-85c3-4a43-9444-3648fa01c424,,no_pay,1,7,VP1,VP1,10,7,8,7,Nächste Runde,16:21:41.697,1765815701697628700,1765815701697628700,,,
11,,bca053b0-e204-4bbd-b14e-d78e071e85e5,no_pay,1,7,VP1,VP2,10,7,8,7,Nächste Runde,16:21:42.243,1765815702243626400,1765815702243626400,,,
11,,26719077-5b61-45e4-8707-821354658d3e,no_pay,1,8,VP2,VP2,7,10,11,8,Karte 1,16:21:43.047,1765815703047672700,1765815703047672700,,,
